INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING
431,T,230513,141107,52.8351688N,1.3119993W,67,0.7,124
432,T,230513,141107,52.8351688N,1.3119993W,67,0.7,124
433,T,230513,141107,52.8351688N,1.3119993W,67,0.7,124
434,T,230513,141107,52.8351688N,1.3119993W,67,0.7,124
435,T,230513,141108,52.8351684N,1.3119993W,67,0.7,124
436,T,230513,141108,52.8351688N,1.3119993W,67,0.7,124
437,T,230513,141108,52.8351688N,1.3119993W,67,0.7,124
438,T,230513,141108,52.8351688N,1.3119992W,67,0.7,124
439,T,230513,141108,52.8351688N,1.3119993W,67,0.7,124
440,T,230513,141109,52.8351684N,1.3119993W,67,0.7,124
441,T,230513,141109,52.8351688N,1.3119994W,67,0.7,124
442,T,230513,141109,52.8351688N,1.3119994W,67,0.7,124
443,T,230513,141109,52.8351688N,1.3119994W,67,0.7,124
444,T,230513,141109,52.8351688N,1.3119994W,67,0.7,124
445,T,230513,141110,52.8351684N,1.3119993W,67,0.7,124
446,T,230513,141110,52.8351688N,1.3119993W,67,0.7,124
447,T,230513,141110,52.8351688N,1.3119993W,67,0.7,124
448,T,230513,141110,52.8351688N,1.3119993W,67,0.7,124
449,T,230513,141110,52.8351688N,1.3119993W,67,0.7,124
450,T,230513,141111,52.8351684N,1.3119993W,67,0.7,124
451,T,230513,141111,52.8351688N,1.3119993W,66,0.7,124
452,T,230513,141111,52.8351689N,1.3119993W,66,0.7,124
453,T,230513,141111,52.8351688N,1.3119993W,66,0.7,124
454,T,230513,141111,52.8351689N,1.3119993W,66,0.7,124
455,T,230513,141112,52.8351684N,1.3119993W,66,0.7,124
456,T,230513,141112,52.8351686N,1.3119995W,66,0.7,124
457,T,230513,141112,52.8351686N,1.3119996W,66,0.7,124
458,T,230513,141112,52.8351684N,1.3119995W,66,0.7,124
459,T,230513,141112,52.8351686N,1.3119995W,66,0.7,124
460,T,230513,141113,52.8351684N,1.3119993W,66,0.3,124
461,T,230513,141113,52.8351684N,1.3119995W,66,0.3,124
462,T,230513,141113,52.8351684N,1.3119995W,66,0.3,124
463,T,230513,141113,52.8351684N,1.3119995W,66,0.3,124
464,T,230513,141113,52.8351684N,1.3119995W,66,0.3,124
465,T,230513,141114,52.8351684N,1.3119993W,66,0.3,124
466,T,230513,141114,52.8351684N,1.3119996W,66,0.3,124
467,T,230513,141114,52.8351684N,1.3119995W,66,0.3,124
468,T,230513,141114,52.8351686N,1.3119996W,66,0.3,124
469,T,230513,141114,52.8351686N,1.3119995W,66,0.3,124
470,T,230513,141115,52.8351684N,1.3119993W,66,0.3,124
471,T,230513,141115,52.8351684N,1.3119995W,66,0.3,124
472,T,230513,141115,52.8351684N,1.3119996W,66,0.3,124
473,T,230513,141115,52.8351684N,1.3119995W,66,0.3,124
474,T,230513,141115,52.8351686N,1.3119995W,66,0.3,124
475,T,230513,141116,52.8351684N,1.3119993W,66,0.3,124
476,T,230513,141116,52.8351686N,1.3119995W,66,0.3,124
477,T,230513,141116,52.8351686N,1.3119995W,66,0.3,124
478,T,230513,141116,52.8351686N,1.3119995W,66,0.3,124
479,T,230513,141116,52.8351686N,1.3119995W,66,0.3,124
480,T,230513,141117,52.8351684N,1.3119993W,66,0.3,124
481,T,230513,141117,52.8351684N,1.3119996W,66,0.3,124
482,T,230513,141117,52.8351684N,1.3119996W,66,0.3,124
483,T,230513,141117,52.8351684N,1.3119996W,66,0.3,124
484,T,230513,141117,52.8351686N,1.3119996W,66,0.3,124
485,T,230513,141118,52.8351684N,1.3119993W,66,0.3,124
486,T,230513,141118,52.8351686N,1.3119995W,66,0.3,124
487,T,230513,141118,52.8351686N,1.3119995W,66,0.3,124
488,T,230513,141118,52.8351686N,1.3119994W,66,0.3,124
489,T,230513,141118,52.8351686N,1.3119995W,66,0.3,124
490,T,230513,141119,52.8351684N,1.3119993W,66,0.3,124
491,T,230513,141119,52.8351686N,1.3119995W,66,0.3,124
492,T,230513,141119,52.8351686N,1.3119994W,66,0.3,124
493,T,230513,141119,52.8351686N,1.3119995W,66,0.3,124
494,T,230513,141119,52.8351686N,1.3119995W,66,0.3,124
495,T,230513,141120,52.8351684N,1.3119993W,66,0.3,124
496,T,230513,141120,52.8351686N,1.3119994W,66,0.3,124
497,T,230513,141120,52.8351686N,1.3119994W,66,0.3,124
498,T,230513,141120,52.8351686N,1.3119994W,66,0.3,124
499,T,230513,141120,52.8351686N,1.3119995W,66,0.3,124
500,T,230513,141121,52.8351684N,1.3119993W,66,0.3,124
501,T,230513,141121,52.8351686N,1.3119995W,66,0.3,124
502,T,230513,141121,52.8351686N,1.3119995W,66,0.3,124
503,T,230513,141121,52.8351686N,1.3119995W,66,0.3,124
504,T,230513,141121,52.8351686N,1.3119994W,66,0.3,124
505,T,230513,141122,52.8351684N,1.3119993W,66,0.3,124
506,T,230513,141122,52.8351686N,1.3119995W,66,0.3,124
507,T,230513,141122,52.8351686N,1.3119995W,66,0.3,124
508,T,230513,141122,52.8351686N,1.3119995W,66,0.3,124
509,T,230513,141122,52.8351686N,1.3119995W,66,0.3,124
510,T,230513,141123,52.8351684N,1.3119993W,66,0.3,124
511,T,230513,141123,52.8351686N,1.3119995W,66,0.3,124
512,T,230513,141123,52.8351686N,1.3119995W,66,0.3,124
513,T,230513,141123,52.8351686N,1.3119995W,66,0.3,124
514,T,230513,141123,52.8351686N,1.3119996W,66,0.3,124
515,T,230513,141124,52.8351684N,1.3119993W,66,0.3,124
516,T,230513,141124,52.8351686N,1.3119995W,66,0.3,124
517,T,230513,141124,52.8351686N,1.3119995W,66,0.3,124
518,T,230513,141124,52.8351686N,1.3119995W,66,0.3,124
519,T,230513,141124,52.8351686N,1.3119995W,66,0.3,124
520,T,230513,141125,52.8351684N,1.3119993W,66,0.3,124
521,T,230513,141125,52.8351686N,1.3119995W,66,0.3,124
522,T,230513,141125,52.8351686N,1.3119995W,66,0.3,124
523,T,230513,141125,52.8351686N,1.3119995W,66,0.3,124
524,T,230513,141125,52.8351686N,1.3119995W,66,0.3,124
525,T,230513,141126,52.8351684N,1.3119993W,66,0.3,124
526,T,230513,141126,52.8351686N,1.3119995W,66,0.3,124
527,T,230513,141126,52.8351684N,1.3119995W,66,0.3,124
528,T,230513,141126,52.8351686N,1.3119996W,66,0.3,124
529,T,230513,141126,52.8351686N,1.3119995W,66,0.3,124
530,T,230513,141127,52.8351684N,1.3119993W,66,0.3,124
531,T,230513,141127,52.8351686N,1.3119994W,66,0.3,124
532,T,230513,141127,52.8351686N,1.3119995W,66,0.3,124
533,T,230513,141127,52.8351686N,1.3119995W,66,0.3,124
534,T,230513,141127,52.8351686N,1.3119995W,66,0.3,124
535,T,230513,141128,52.8351684N,1.3119993W,66,0.3,124
536,T,230513,141128,52.8351686N,1.3119995W,66,0.3,124
537,T,230513,141128,52.8351686N,1.3119995W,66,0.3,124
538,T,230513,141128,52.8351686N,1.3119995W,66,0.3,124
539,T,230513,141128,52.8351686N,1.3119995W,66,0.3,124
540,T,230513,141129,52.8351684N,1.3119993W,66,0.3,124
541,T,230513,141129,52.8351686N,1.3119995W,66,0.3,124
542,T,230513,141129,52.8351686N,1.3119995W,66,0.3,124
543,T,230513,141129,52.8351686N,1.3119995W,66,0.3,124
544,T,230513,141129,52.8351686N,1.3119995W,66,0.3,124
545,T,230513,141130,52.8351684N,1.3119993W,66,0.3,124
546,T,230513,141130,52.8351686N,1.3119995W,66,0.3,124
547,T,230513,141130,52.8351686N,1.3119995W,66,0.3,124
548,T,230513,141130,52.8351686N,1.3119995W,66,0.3,124
549,T,230513,141130,52.8351686N,1.3119995W,66,0.3,124
550,T,230513,141131,52.8351684N,1.3119993W,66,0.7,148
551,T,230513,141131,52.8351689N,1.3119993W,66,0.7,148
552,T,230513,141131,52.8351689N,1.3119994W,66,0.7,148
553,T,230513,141131,52.8351690N,1.3119993W,66,0.7,148
554,T,230513,141131,52.8351690N,1.3119993W,66,0.7,148
555,T,230513,141132,52.8351684N,1.3119993W,66,0.7,148
556,T,230513,141132,52.8351688N,1.3119994W,66,0.7,148
557,T,230513,141132,52.8351688N,1.3119993W,66,0.7,148
558,T,230513,141132,52.8351688N,1.3119994W,66,0.7,148
559,T,230513,141132,52.8351688N,1.3119993W,66,0.7,148
560,T,230513,141133,52.8351684N,1.3119993W,66,0.7,148
561,T,230513,141133,52.8351687N,1.3119993W,66,0.7,148
562,T,230513,141133,52.8351688N,1.3119994W,66,0.7,148
563,T,230513,141133,52.8351688N,1.3119993W,66,0.7,148
564,T,230513,141133,52.8351688N,1.3119993W,66,0.7,148
565,T,230513,141134,52.8351684N,1.3119993W,66,0.7,148
566,T,230513,141134,52.8351688N,1.3119992W,66,0.7,148
567,T,230513,141134,52.8351688N,1.3119993W,66,0.7,148
568,T,230513,141134,52.8351688N,1.3119993W,66,0.7,148
569,T,230513,141134,52.8351688N,1.3119992W,66,0.7,148
570,T,230513,141135,52.8351684N,1.3119993W,66,0.7,148
571,T,230513,141135,52.8351688N,1.3119993W,66,0.7,148
572,T,230513,141135,52.8351688N,1.3119994W,66,0.7,148
573,T,230513,141135,52.8351688N,1.3119994W,66,0.7,148
574,T,230513,141135,52.8351688N,1.3119994W,66,0.7,148
575,T,230513,141136,52.8351684N,1.3119993W,66,0.7,148
576,T,230513,141136,52.8351688N,1.3119993W,66,0.7,148
577,T,230513,141136,52.8351688N,1.3119993W,66,0.7,148
578,T,230513,141136,52.8351688N,1.3119993W,66,0.7,148
579,T,230513,141136,52.8351688N,1.3119993W,66,0.7,148
580,T,230513,141137,52.8351684N,1.3119993W,66,0.7,148
581,T,230513,141137,52.8351688N,1.3119993W,66,0.7,148
582,T,230513,141137,52.8351688N,1.3119993W,66,0.7,148
583,T,230513,141137,52.8351688N,1.3119993W,66,0.7,148
584,T,230513,141137,52.8351688N,1.3119993W,66,0.7,148
585,T,230513,141138,52.8351684N,1.3119993W,66,0.7,148
586,T,230513,141138,52.8351688N,1.3119994W,66,0.7,148
587,T,230513,141138,52.8351688N,1.3119994W,66,0.7,148
588,T,230513,141138,52.8351688N,1.3119994W,66,0.7,148
589,T,230513,141138,52.8351688N,1.3119994W,66,0.7,148
590,T,230513,141139,52.8351684N,1.3119993W,66,0.7,148
591,T,230513,141139,52.8351688N,1.3119993W,66,0.7,148
592,T,230513,141139,52.8351687N,1.3119993W,66,0.7,148
593,T,230513,141139,52.8351688N,1.3119993W,66,0.7,148
594,T,230513,141139,52.8351688N,1.3119993W,66,0.7,148
595,T,230513,141140,52.8351684N,1.3119993W,66,0.7,148
596,T,230513,141140,52.8351688N,1.3119993W,66,0.7,148
597,T,230513,141140,52.8351688N,1.3119993W,66,0.7,148
598,T,230513,141140,52.8351688N,1.3119993W,66,0.7,148
599,T,230513,141140,52.8351688N,1.3119993W,66,0.7,148
600,T,230513,141141,52.8351684N,1.3119993W,66,0.7,148
601,T,230513,141141,52.8351688N,1.3119993W,66,0.7,148
602,T,230513,141141,52.8351688N,1.3119993W,66,0.7,148
603,T,230513,141141,52.8351688N,1.3119993W,66,0.7,148
604,T,230513,141141,52.8351688N,1.3119993W,66,0.7,148
605,T,230513,141142,52.8351684N,1.3119993W,66,0.7,148
606,T,230513,141142,52.8351688N,1.3119994W,66,0.7,148
607,T,230513,141142,52.8351688N,1.3119993W,66,0.7,148
608,T,230513,141142,52.8351688N,1.3119993W,66,0.7,148
609,T,230513,141142,52.8351688N,1.3119994W,66,0.7,148
610,T,230513,141143,52.8351684N,1.3119993W,66,0.7,148
611,T,230513,141143,52.8351688N,1.3119993W,66,0.7,148
612,T,230513,141143,52.8351688N,1.3119993W,66,0.7,148
613,T,230513,141143,52.8351688N,1.3119993W,66,0.7,148
614,T,230513,141143,52.8351688N,1.3119993W,66,0.7,148
615,T,230513,141144,52.8351684N,1.3119993W,67,0.7,148
616,T,230513,141144,52.8351684N,1.3119994W,66,0.7,148
617,T,230513,141144,52.8351686N,1.3119995W,67,0.7,148
618,T,230513,141144,52.8351684N,1.3119994W,66,0.7,148
619,T,230513,141144,52.8351686N,1.3119995W,66,0.7,148
620,T,230513,141145,52.8351684N,1.3119993W,67,0.1,148
621,T,230513,141145,52.8351684N,1.3119995W,66,0.1,148
622,T,230513,141145,52.8351684N,1.3119994W,66,0.1,148
623,T,230513,141145,52.8351684N,1.3119994W,66,0.1,148
624,T,230513,141145,52.8351684N,1.3119995W,66,0.1,148
625,T,230513,141146,52.8351684N,1.3119993W,67,0.1,148
626,T,230513,141146,52.8351684N,1.3119994W,66,0.1,148
627,T,230513,141146,52.8351686N,1.3119994W,66,0.1,148
628,T,230513,141146,52.8351686N,1.3119994W,66,0.1,148
629,T,230513,141146,52.8351686N,1.3119994W,66,0.1,148
630,T,230513,141147,52.8351684N,1.3119993W,66,0.1,148
631,T,230513,141147,52.8351684N,1.3119995W,66,0.1,148
632,T,230513,141147,52.8351686N,1.3119994W,66,0.1,148
633,T,230513,141147,52.8351684N,1.3119994W,66,0.1,148
634,T,230513,141147,52.8351684N,1.3119995W,66,0.1,148
635,T,230513,141148,52.8351684N,1.3119993W,66,0.3,148
636,T,230513,141148,52.8351686N,1.3119994W,66,0.3,148
637,T,230513,141148,52.8351686N,1.3119995W,66,0.3,148
638,T,230513,141148,52.8351686N,1.3119995W,66,0.3,148
639,T,230513,141148,52.8351686N,1.3119995W,66,0.3,148
640,T,230513,141149,52.8351684N,1.3119993W,66,0.0,148
641,T,230513,141149,52.8351688N,1.3119993W,66,0.0,148
642,T,230513,141149,52.8351688N,1.3119994W,66,0.0,148
643,T,230513,141149,52.8351688N,1.3119994W,66,0.0,148
644,T,230513,141149,52.8351688N,1.3119994W,66,0.0,148
645,T,230513,141150,52.8351684N,1.3119993W,66,0.7,148
646,T,230513,141150,52.8351688N,1.3119993W,66,0.7,148
647,T,230513,141150,52.8351688N,1.3119993W,66,0.7,148
648,T,230513,141150,52.8351688N,1.3119993W,66,0.7,148
649,T,230513,141150,52.8351688N,1.3119993W,66,0.7,148
650,T,230513,141151,52.8351684N,1.3119993W,66,0.7,148
651,T,230513,141151,52.8351688N,1.3119993W,66,0.7,148
652,T,230513,141151,52.8351688N,1.3119993W,66,0.7,148
653,T,230513,141151,52.8351688N,1.3119993W,66,0.7,148
654,T,230513,141151,52.8351688N,1.3119993W,66,0.7,148
655,T,230513,141152,52.8351684N,1.3119993W,66,0.7,148
656,T,230513,141152,52.8351688N,1.3119993W,66,0.7,148
657,T,230513,141152,52.8351688N,1.3119994W,66,0.7,148
658,T,230513,141152,52.8351687N,1.3119994W,66,0.7,148
659,T,230513,141152,52.8351688N,1.3119993W,66,0.7,148
660,T,230513,141153,52.8351684N,1.3119993W,66,0.7,148
661,T,230513,141153,52.8351688N,1.3119993W,66,0.7,148
662,T,230513,141153,52.8351688N,1.3119993W,66,0.7,148
663,T,230513,141153,52.8351688N,1.3119993W,66,0.7,148
664,T,230513,141153,52.8351688N,1.3119993W,66,0.7,148
665,T,230513,141154,52.8351684N,1.3119993W,66,0.7,148
666,T,230513,141154,52.8351688N,1.3119993W,66,0.7,148
667,T,230513,141154,52.8351688N,1.3119993W,66,0.7,148
668,T,230513,141154,52.8351688N,1.3119993W,66,0.7,148
669,T,230513,141154,52.8351688N,1.3119993W,66,0.7,148
670,T,230513,141155,52.8351684N,1.3119993W,66,0.7,148
671,T,230513,141155,52.8351688N,1.3119993W,66,0.7,148
672,T,230513,141155,52.8351688N,1.3119993W,66,0.7,148
673,T,230513,141155,52.8351688N,1.3119993W,66,0.7,148
674,T,230513,141155,52.8351688N,1.3119993W,66,0.7,148
675,T,230513,141156,52.8351684N,1.3119993W,66,0.7,148
676,T,230513,141156,52.8351688N,1.3119993W,66,0.7,148
677,T,230513,141156,52.8351688N,1.3119993W,66,0.7,148
678,T,230513,141156,52.8351688N,1.3119993W,66,0.7,148
679,T,230513,141156,52.8351688N,1.3119993W,66,0.7,148
680,T,230513,141157,52.8351684N,1.3119993W,66,0.9,148
681,T,230513,141157,52.8351689N,1.3119993W,66,0.9,148
682,T,230513,141157,52.8351688N,1.3119993W,66,0.9,148
683,T,230513,141157,52.8351688N,1.3119993W,66,0.9,148
684,T,230513,141157,52.8351689N,1.3119993W,66,0.9,148
685,T,230513,141158,52.8351684N,1.3119993W,66,0.7,148
686,T,230513,141158,52.8351688N,1.3119994W,66,0.7,148
687,T,230513,141158,52.8351688N,1.3119994W,66,0.7,148
688,T,230513,141158,52.8351688N,1.3119993W,66,0.7,148
689,T,230513,141158,52.8351688N,1.3119994W,66,0.7,148
690,T,230513,141159,52.8351684N,1.3119993W,66,0.7,148
691,T,230513,141159,52.8351688N,1.3119994W,66,0.7,148
692,T,230513,141159,52.8351688N,1.3119994W,66,0.7,148
693,T,230513,141159,52.8351688N,1.3119993W,66,0.7,148
694,T,230513,141159,52.8351688N,1.3119994W,66,0.7,148
695,T,230513,141200,52.8351684N,1.3119993W,66,0.7,148
696,T,230513,141200,52.8351686N,1.3119996W,66,0.7,148
697,T,230513,141200,52.8351686N,1.3119996W,66,0.7,148
698,T,230513,141200,52.8351686N,1.3119995W,66,0.7,148
699,T,230513,141200,52.8351687N,1.3119996W,66,0.7,148
700,T,230513,141201,52.8351684N,1.3119993W,66,0.9,148
701,T,230513,141201,52.8351688N,1.3119993W,66,0.9,148
702,T,230513,141201,52.8351688N,1.3119994W,66,0.9,148
703,T,230513,141201,52.8351688N,1.3119993W,66,0.9,148
704,T,230513,141201,52.8351688N,1.3119994W,66,0.9,148
705,T,230513,141202,52.8351684N,1.3119993W,66,0.9,153
706,T,230513,141202,52.8351690N,1.3119993W,66,0.9,153
707,T,230513,141202,52.8351689N,1.3119994W,66,0.9,153
708,T,230513,141202,52.8351689N,1.3119994W,66,0.9,153
709,T,230513,141202,52.8351690N,1.3119994W,66,0.9,153
710,T,230513,141203,52.8351684N,1.3119993W,66,0.9,153
711,T,230513,141203,52.8351688N,1.3119994W,66,0.9,153
712,T,230513,141203,52.8351688N,1.3119993W,66,0.9,153
713,T,230513,141203,52.8351688N,1.3119993W,66,0.9,153
714,T,230513,141203,52.8351688N,1.3119994W,66,0.9,153
715,T,230513,141204,52.8351684N,1.3119993W,66,0.7,153
716,T,230513,141204,52.8351689N,1.3119994W,66,0.7,153
717,T,230513,141204,52.8351689N,1.3119994W,66,0.7,153
718,T,230513,141204,52.8351690N,1.3119994W,66,0.7,153
719,T,230513,141204,52.8351689N,1.3119994W,66,0.7,153
720,T,230513,141205,52.8351684N,1.3119993W,66,0.9,153
721,T,230513,141205,52.8351689N,1.3119993W,66,0.9,153
722,T,230513,141205,52.8351689N,1.3119994W,66,0.9,153
723,T,230513,141205,52.8351690N,1.3119993W,66,0.9,153
724,T,230513,141205,52.8351690N,1.3119993W,66,0.9,153
725,T,230513,141206,52.8351684N,1.3119993W,66,1.1,154
726,T,230513,141206,52.8351689N,1.3119994W,66,1.1,154
727,T,230513,141206,52.8351689N,1.3119994W,66,1.1,154
728,T,230513,141206,52.8351690N,1.3119993W,66,1.1,154
729,T,230513,141206,52.8351689N,1.3119994W,66,1.1,154
730,T,230513,141207,52.8351569N,1.3120690W,66,0.9,154
731,T,230513,141207,52.8351575N,1.3120690W,66,0.9,154
732,T,230513,141207,52.8351575N,1.3120689W,66,0.9,154
733,T,230513,141207,52.8351575N,1.3120689W,66,0.9,154
734,T,230513,141207,52.8351575N,1.3120689W,66,0.9,154
735,T,230513,141208,52.8351569N,1.3120694W,66,0.9,154
736,T,230513,141208,52.8351575N,1.3120694W,66,0.9,154
737,T,230513,141208,52.8351575N,1.3120694W,66,0.9,154
738,T,230513,141208,52.8351575N,1.3120694W,66,0.9,154
739,T,230513,141208,52.8351575N,1.3120694W,66,0.9,154
740,T,230513,141209,52.8351569N,1.3120697W,66,1.1,154
741,T,230513,141209,52.8351575N,1.3120697W,66,1.1,154
742,T,230513,141209,52.8351575N,1.3120698W,66,1.1,154
743,T,230513,141209,52.8351575N,1.3120698W,66,1.1,154
744,T,230513,141209,52.8351575N,1.3120697W,66,1.1,154
745,T,230513,141210,52.8351569N,1.3120700W,66,1.1,155
746,T,230513,141210,52.8351575N,1.3120700W,66,1.1,155
747,T,230513,141210,52.8351575N,1.3120700W,66,1.1,155
748,T,230513,141210,52.8351575N,1.3120700W,66,1.1,155
749,T,230513,141210,52.8351575N,1.3120700W,66,1.1,155
750,T,230513,141211,52.8351569N,1.3120701W,66,1.1,155
751,T,230513,141211,52.8351575N,1.3120702W,66,1.1,155
752,T,230513,141211,52.8351575N,1.3120702W,66,1.1,155
753,T,230513,141211,52.8351576N,1.3120702W,66,1.1,155
754,T,230513,141211,52.8351575N,1.3120702W,66,1.1,155
755,T,230513,141212,52.8351569N,1.3120704W,66,1.1,155
756,T,230513,141212,52.8351575N,1.3120704W,66,1.1,155
757,T,230513,141212,52.8351575N,1.3120704W,66,1.1,155
758,T,230513,141212,52.8351575N,1.3120704W,66,1.1,155
759,T,230513,141212,52.8351575N,1.3120704W,66,1.1,155
760,T,230513,141213,52.8351567N,1.3120706W,66,1.1,156
761,T,230513,141213,52.8351575N,1.3120706W,66,1.1,156
762,T,230513,141213,52.8351573N,1.3120706W,66,1.1,156
763,T,230513,141213,52.8351575N,1.3120706W,66,1.1,156
764,T,230513,141213,52.8351573N,1.3120706W,66,1.1,156
765,T,230513,141214,52.8351567N,1.3120707W,66,1.1,156
766,T,230513,141214,52.8351573N,1.3120708W,66,1.1,156
767,T,230513,141214,52.8351573N,1.3120707W,66,1.1,156
768,T,230513,141214,52.8351573N,1.3120708W,66,1.1,156
769,T,230513,141214,52.8351573N,1.3120707W,66,1.1,156
770,T,230513,141215,52.8351567N,1.3120706W,66,1.1,156
771,T,230513,141215,52.8351573N,1.3120707W,66,1.1,156
772,T,230513,141215,52.8351573N,1.3120707W,66,1.1,156
773,T,230513,141215,52.8351573N,1.3120707W,66,1.1,156
774,T,230513,141215,52.8351573N,1.3120707W,66,1.1,156
775,T,230513,141216,52.8351567N,1.3120709W,66,1.1,156
776,T,230513,141216,52.8351569N,1.3120712W,66,1.1,156
777,T,230513,141216,52.8351569N,1.3120712W,66,1.1,156
778,T,230513,141216,52.8351569N,1.3120712W,66,1.1,156
779,T,230513,141216,52.8351569N,1.3120712W,66,1.1,156
780,T,230513,141217,52.8351564N,1.3120713W,66,1.1,156
781,T,230513,141217,52.8351570N,1.3120714W,66,1.1,156
782,T,230513,141217,52.8351569N,1.3120714W,66,1.1,156
783,T,230513,141217,52.8351570N,1.3120714W,66,1.1,156
784,T,230513,141217,52.8351570N,1.3120714W,66,1.1,156
785,T,230513,141218,52.8351564N,1.3120712W,66,1.1,157
786,T,230513,141218,52.8351571N,1.3120713W,66,1.1,157
787,T,230513,141218,52.8351571N,1.3120713W,66,1.1,157
788,T,230513,141218,52.8351570N,1.3120714W,66,1.1,157
789,T,230513,141218,52.8351571N,1.3120713W,66,1.1,157
790,T,230513,141219,52.8351564N,1.3120712W,66,1.1,157
791,T,230513,141219,52.8351571N,1.3120713W,66,1.1,157
792,T,230513,141219,52.8351571N,1.3120713W,66,1.1,157
793,T,230513,141219,52.8351571N,1.3120713W,66,1.1,157
794,T,230513,141219,52.8351571N,1.3120713W,66,1.1,157
795,T,230513,141220,52.8351565N,1.3120713W,66,1.1,157
796,T,230513,141220,52.8351571N,1.3120713W,66,1.1,157
797,T,230513,141220,52.8351572N,1.3120713W,66,1.1,157
798,T,230513,141220,52.8351571N,1.3120712W,66,1.1,157
799,T,230513,141220,52.8351571N,1.3120712W,66,1.1,157
800,T,230513,141221,52.8351566N,1.3120713W,66,1.1,157
801,T,230513,141221,52.8351566N,1.3120713W,66,1.1,157
802,T,230513,141221,52.8351566N,1.3120713W,66,1.1,157
803,T,230513,141221,52.8351566N,1.3120713W,66,1.1,157
804,T,230513,141221,52.8351566N,1.3120713W,66,1.1,157
805,T,230513,141222,52.8351562N,1.3120714W,66,1.1,157
806,T,230513,141222,52.8351567N,1.3120714W,66,1.1,157
807,T,230513,141222,52.8351567N,1.3120714W,66,1.1,157
808,T,230513,141222,52.8351567N,1.3120715W,66,1.1,157
809,T,230513,141222,52.8351567N,1.3120714W,66,1.1,157
810,T,230513,141223,52.8351563N,1.3120715W,66,1.1,158
811,T,230513,141223,52.8351564N,1.3120718W,66,1.1,158
812,T,230513,141223,52.8351564N,1.3120718W,66,1.1,158
813,T,230513,141223,52.8351564N,1.3120718W,66,1.1,158
814,T,230513,141223,52.8351565N,1.3120718W,66,1.1,158
815,T,230513,141224,52.8351560N,1.3120716W,66,1.1,158
816,T,230513,141224,52.8351566N,1.3120718W,66,1.1,158
817,T,230513,141224,52.8351566N,1.3120718W,66,1.1,158
818,T,230513,141224,52.8351566N,1.3120718W,66,1.1,158
819,T,230513,141224,52.8351566N,1.3120718W,66,1.1,158
820,T,230513,141225,52.8351562N,1.3120718W,66,1.1,158
821,T,230513,141225,52.8351562N,1.3120725W,66,1.1,158
822,T,230513,141225,52.8351563N,1.3120726W,66,1.1,158
823,T,230513,141225,52.8351563N,1.3120726W,66,1.1,158
824,T,230513,141225,52.8351563N,1.3120725W,66,1.1,158
825,T,230513,141226,52.8351557N,1.3120726W,66,1.1,158
826,T,230513,141226,52.8351563N,1.3120726W,66,1.1,158
827,T,230513,141226,52.8351563N,1.3120726W,66,1.1,158
828,T,230513,141226,52.8351564N,1.3120726W,66,1.1,158
829,T,230513,141226,52.8351564N,1.3120726W,66,1.1,158
830,T,230513,141227,52.8351559N,1.3120726W,66,1.1,158
831,T,230513,141227,52.8351559N,1.3120726W,66,1.1,158
832,T,230513,141227,52.8351560N,1.3120727W,66,1.1,158
833,T,230513,141227,52.8351560N,1.3120727W,66,1.1,158
834,T,230513,141227,52.8351560N,1.3120728W,66,1.1,158
835,T,230513,141228,52.8351545N,1.3120720W,66,1.1,159
